X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
27.359869,14.079558,-15.396458,-8.405826,8.222063,1.5211426,-1.843755,-12.455932,6.3449664,-3.5973783,1.459262,0.85712993,-12.9177885,2.2654567,-1.265162,11.809774,-3.1733081,4.5815425,-2.1514173,-0.21862136,0.027815772,-2.0879908,0.6230566,1.1860367,-2.5809088,3.3875601,-0.5647226,-0.7302488,-0.6917007,-0.55284125,1.296425,0.017499894,-0.44881845,0.52854335,-0.34118882,-4.520245,-0.7013745,-0.5964181,0.25953212,2.4137342,1.2549192,4.2136993,-0.1984321,0.8467114,1.1813875,1.4721992,1.0872985,2.565834,-0.17918117,-0.5043909,-2.2834015,11.5939
24.240238,-3.2616105,2.9647028,-6.835551,7.495313,1.889895,-2.7089887,-7.3165765,2.7430408,0.9145189,-1.8179581,-1.0147284,-4.2058554,9.618963,-1.7832853,4.5705695,5.892097,4.448359,1.8630892,0.68633497,-1.0130768,1.3722713,0.6746555,0.71909094,-0.63987356,-1.7801439,0.04134011,-5.5978446,-0.7321126,1.9704884,-3.6492667,1.926812,1.0696455,2.6694572,3.65065,-0.38063374,2.362803,-0.043476705,0.6339514,-0.49651697,-0.14753899,2.2950385,-1.619697,0.012715005,-0.4140451,2.8130083,2.6084201,0.10018341,2.463436,-0.39670357,-2.0184097,7.742529
25.466312,7.885172,-8.399626,-9.624809,8.892298,1.0644265,-5.0369573,-6.766885,5.5235534,3.4131534,-1.1449339,0.6008432,5.050037,-2.043123,-6.342092,1.3020971,-10.226968,-3.8343704,-1.0098513,1.2046719,2.6952586,5.7821884,-2.9005492,-1.494254,3.8598118,-11.121902,-5.7727437,-4.677508,2.5164173,-7.2182794,3.2482507,7.8820157,6.636986,-6.2778525,6.534839,2.5099943,-1.7982445,1.9326569,-0.0790435,0.4103429,0.26208448,-2.3004518,-3.587593,3.9942744,1.4064782,2.1525862,2.6004362,-2.030039,0.6242896,-0.24202938,-3.4697344,9.704863
7.1608944,-15.139621,6.5588613,-6.8579597,8.692528,-0.044675574,9.592259,0.93085974,-5.5041623,2.0084147,0.59669006,11.550284,2.398755,0.94958645,-2.1964345,-1.0679597,1.9294945,5.059136,4.889602,2.2135193,-3.6089156,3.3376646,-5.3970995,9.729107,-1.8759886,-2.4265568,-2.7371097,-4.916991,2.552947,0.411442,-3.0614326,4.0829406,1.427081,0.70939887,2.770878,-3.4685864,-3.8010886,3.3366497,2.4752152,3.9395123,2.4534729,4.21175,-5.4901757,0.42710993,9.144354,-8.990929,2.2609634,5.8472605,-4.1496725,6.7521234,-4.163809,5.4578214
15.084501,-2.739866,2.4950862,-9.546339,8.020296,1.928026,1.3867077,-3.9246671,6.0632496,1.5625569,0.8505575,-0.0619682,3.852452,-3.7880437,-0.25315344,5.035497,-5.535099,0.46881542,0.70476466,0.9384253,-0.6204076,2.862508,1.9204501,1.6771301,4.5248766,-1.7190716,-3.5201588,4.836973,5.6530485,3.4597845,-0.23725219,2.2243648,1.9430835,-0.608028,5.062661,-0.32749173,0.5867667,-1.3918865,-1.6329029,9.805992,0.48405463,-2.003726,1.8260136,8.654814,5.3421807,-3.1231055,-3.0881956,-3.2872226,1.3722607,-6.4918637,-5.499633,7.6109314
13.198275,-7.835151,-13.052309,-10.020183,3.981739,0.19965427,11.346155,-0.32455915,-4.7211256,2.950739,-1.8889241,0.2520866,-4.394286,7.2979264,2.9216628,1.4730715,4.8718405,-1.6220361,-2.8574622,-2.1887817,-2.4225216,-1.0038859,3.3947065,-3.6617746,4.3587937,3.8573577,4.035325,-3.5691454,-0.7897216,-2.1611164,-1.7179832,-3.0220058,0.14730537,-0.41581735,2.1718948,-1.8672023,-0.6621507,0.811001,1.12192,-0.84354043,-0.2824451,0.96447945,-0.86552835,-3.481085,5.8096466,-1.0930775,0.5979814,1.4848734,-0.32148534,-1.6540247,-1.6256198,9.180989
30.19635,9.147881,-9.567108,-5.9148474,6.448628,1.69723,3.0219517,-5.268126,2.3063152,1.3918912,-2.3739264,-1.0669863,-7.223267,12.636629,0.5279934,-0.14152598,11.22108,0.9073234,-3.6733778,-2.5296218,-5.384917,0.99501455,2.9995773,3.3846812,-1.0212727,4.2331734,7.0362396,-6.19904,-2.717495,4.167301,-5.5859895,-5.661573,0.005495879,5.662233,4.0046988,-0.9119551,1.3647208,3.1215408,4.016085,0.29394805,6.5197344,-0.97833234,-2.2998643,0.5516497,-5.292167,0.95962715,0.5073821,1.2989917,1.1634729,0.58406454,-2.4620864,10.252573
23.50413,1.5719086,-2.7409146,-1.4655851,0.88842523,1.6629336,-1.1485292,-10.851806,8.12863,-9.439248,3.56424,-0.16230485,4.2567043,3.5437064,-0.54269254,-0.1765778,14.906119,5.8609304,0.3495387,-0.76320803,-2.387682,3.6691017,-4.3741283,-2.0607219,-2.6602416,-0.8486798,0.7741601,-0.655267,2.4259548,7.165656,0.48879513,-5.07094,-0.42943192,2.7864306,1.8902712,4.6473284,1.0559577,2.088382,4.0468473,-2.524125,-0.8456361,-3.692501,3.1708558,0.8295143,-1.5590274,0.43171602,-3.3849144,-0.22330832,1.2120626,0.38286582,-0.24059533,7.944918
34.221092,6.2188873,-9.045266,-2.7980163,1.0062609,0.34596553,7.530347,-5.8063025,1.26304,-1.3725497,0.1467652,-1.7120323,2.9331954,9.616211,-3.3911784,0.6659902,15.57763,7.150754,0.14516751,-0.47567496,-3.8133872,1.3612231,-1.956295,-1.5203128,1.7157133,-3.356548,-3.103961,-3.0208166,1.0768545,-3.3054476,-2.0202966,1.2051041,2.1157787,1.0523543,2.9441803,0.8398303,-2.1071506,-0.38900587,2.9606156,-0.45552716,0.632081,1.4538268,4.330579,-1.5058432,1.5649611,-2.1938512,-0.9360102,0.8117242,-0.9339737,-1.993098,-1.1953532,9.40189
22.540913,2.1106465,-1.6723895,-1.8758787,1.0349545,1.5496101,-3.4766154,-13.905352,12.582243,-12.663788,5.0458193,0.99099207,4.362899,4.1274633,-2.9331763,-0.5511771,15.468905,4.631548,5.8438573,-0.11702288,-0.08926572,-2.244555,-1.4457955,-3.9512715,-3.0223556,-2.7479455,3.0066814,0.748326,-1.0393733,4.8111506,1.3934425,-4.5493073,-4.257609,3.3363154,0.12818047,-1.2522364,-0.3539581,-4.065546,0.020675348,2.6606371,1.1720877,3.2055838,0.96835554,-0.5995266,0.019867286,1.0280856,0.9247436,-1.2852306,1.1777431,-3.3179631,0.01601972,7.891649
23.160582,6.572512,-4.887612,-5.737591,6.8270116,1.0961854,-1.127601,-15.694533,11.211834,-11.994379,6.7615542,2.717017,-5.4231386,-2.8436449,-3.522236,2.9591367,-9.432723,-2.3165169,-0.07602039,3.2477427,3.057899,-0.48781887,0.40383437,-1.5528047,-6.4304442,-3.0187058,-0.19860336,-4.340235,-3.3769484,2.9822664,-0.6253874,5.010179,0.21621019,1.1177955,-6.76573,-0.24308409,1.2856053,-0.36576736,6.301896,2.4661038,4.306042,0.87346387,-0.94478863,0.5476079,3.4925656,2.6364052,4.3216796,1.4024435,2.12682,5.721512,0.22270179,8.388369
14.878885,8.807417,-7.524469,-5.508356,6.8423066,1.8909079,-7.499759,-17.847692,15.4558525,-7.6832457,4.208344,4.1429677,0.95470613,-2.1991606,-2.8630905,-1.9738393,-7.6121554,-3.692053,0.908709,4.293432,4.395872,-0.94654816,0.5100769,1.0902908,-5.2693563,-2.6002188,2.002992,-4.647006,-1.790588,2.46679,3.8375146,3.158853,1.5712496,3.5080957,-5.755404,-2.9331758,-0.31376773,3.1579864,2.606763,2.8980727,3.2318168,2.809235,-3.8702037,1.7485037,1.4218458,1.6101108,2.8813777,4.1327195,-1.8175012,3.4609792,1.086712,8.102911
13.377874,14.590189,-3.3622127,2.5838099,13.732948,-1.415633,17.87571,17.840572,35.305206,-14.628767,-0.0874449,-0.04179413,-5.700044,2.39263,-1.0316582,-0.045895696,-8.486827,-5.4846888,4.5546565,5.611547,2.6741018,-7.7630167,-1.4044447,-1.3718542,-3.6731436,-5.3648458,-1.0709516,-6.802712,-1.1032896,6.0930595,1.2286776,7.9550323,3.5760672,6.8144507,-6.5544434,-0.63738793,0.9203887,1.7849607,3.9067035,3.2018309,-1.4394861,2.5658364,-6.571029,2.0445826,0.20799163,1.8419964,-1.7481759,-3.633473,0.9758693,0.9590089,-2.0823298,12.417528
25.702623,5.247667,-6.4825225,-6.0680876,6.3165226,1.4744968,-4.425027,-14.017796,11.034407,-12.44602,6.009025,1.057757,-2.7650318,-1.5967298,-2.438356,2.5103693,0.19206707,0.4114523,1.9492819,0.28830117,0.9882784,-4.071899,0.49303582,-2.1005254,-5.6280437,-0.29065856,3.1784706,0.7495732,-0.4629097,2.5467377,3.7745066,-1.9713452,-1.0442805,0.11543566,-2.0703313,-1.8998668,0.90539074,-4.5206776,-4.1926017,2.2248437,-0.66132593,2.5875382,-0.22881587,-0.5686864,2.0891728,1.0458133,1.2767514,3.4033482,0.614102,-1.2726448,0.33819804,8.433394
29.09606,8.030859,-9.973924,-7.9465127,6.166289,-0.25752875,-1.981971,-8.601685,5.727326,-4.9613285,2.8998923,1.9935731,3.8172345,-8.65413,-4.4609637,1.0847354,-6.220669,-1.5561099,-0.14772631,0.88194656,1.5219489,0.80501753,-0.02756621,-4.1500134,-1.3632221,-5.9608636,-1.1785964,2.3242686,5.0050936,0.69862247,3.5320601,-2.4002278,0.4512775,-3.5654192,-2.4467018,-0.05803994,-1.521275,-4.071444,-6.092904,6.9713645,1.7343503,1.0139971,-0.9040479,0.90088856,-3.7833104,-2.36039,-0.036877155,2.1455731,-1.779401,-3.2713292,-0.19111921,9.1194
14.049488,13.837528,-8.197792,8.334666,14.871877,2.3647382,-2.0365303,-8.58632,0.804801,-10.770783,3.0277221,-0.109481096,9.160379,-2.8587048,0.60700804,-7.0040326,1.8345336,-7.1609516,3.371528,4.4520817,4.6442447,-0.010454398,-1.9904015,-3.15727,-3.0564315,-6.9627,-1.2945333,0.756023,0.53438085,4.2980185,6.9991646,-2.8841696,0.43662608,2.1289425,-1.4340588,-3.261993,-0.18428165,0.40241978,-8.002524,6.1898093,-2.2097776,2.1154284,-6.0420656,2.8045504,0.93286574,0.29339346,2.1351886,0.36299062,-0.9049568,-0.23713748,0.98405904,8.844849
14.257496,6.4079123,-4.2049084,-4.4153852,5.468325,1.0302625,-7.497122,-16.431995,15.394905,-8.232354,2.8825283,4.6512294,4.165164,-2.2479348,-0.7053891,-3.763213,4.85838,-1.1227633,4.305112,3.7568088,1.3093174,-2.2332072,0.28778893,-1.440763,-4.7174315,-2.1998165,5.270996,-3.3883972,-2.0873764,2.8943915,6.132332,-3.432286,1.208507,-0.31987318,-3.9383047,-0.83374876,0.447561,-3.5993037,-2.5175529,6.7509575,1.4913619,4.2871056,-3.843902,-2.022245,4.0818615,-0.5658898,2.9125373,-0.23153342,0.007094762,-1.4773219,0.8203795,7.787396
12.790684,4.579517,-1.6352272,-5.059542,6.208009,1.0122744,-9.158342,-15.085205,15.961322,-8.482493,2.976007,5.5325756,6.69686,-6.467848,-2.270509,0.0025854604,-1.6624663,-3.5134435,2.3328178,2.5049956,4.0377593,4.2602096,-1.7338488,-2.3170707,-2.798488,-5.6223235,-1.1723769,-4.1574817,0.35592628,-2.808934,3.773435,-0.3549523,3.46141,-0.26090738,-2.5244126,-2.8856359,1.3244224,-2.4202702,-1.7950397,7.8778696,3.3856657,5.5032215,-4.5697026,1.8202728,4.1592674,1.3339499,5.2618103,2.321311,-1.5790478,1.6913024,0.9370889,7.836871
14.203496,8.184492,-0.65815836,0.8259829,11.216605,1.1943765,8.260178,3.0237107,26.321001,-13.209476,1.6933953,2.198465,3.813516,-0.22931059,0.30026567,1.2878512,3.9756544,-1.2256247,6.8706894,2.5293245,2.3190055,-3.111326,-3.0084245,-5.346342,-5.3319283,-3.6072369,1.9350308,-1.6577417,-1.5263454,2.2106006,3.2903163,-3.394425,4.327989,3.0152671,-0.9980724,-0.93155247,-2.2705772,0.6482976,-2.6314957,3.611877,-0.020916864,2.1911042,-3.7522252,-3.4972675,3.6892679,-2.2011793,-2.5517957,-3.12451,3.3178658,3.9850073,0.34109354,8.475744
25.506645,2.3498595,-2.4033616,-2.3087008,13.027088,2.387618,3.7704306,-7.062946,-1.0081505,-4.747188,2.7332406,-0.7278618,0.10059973,-1.9178247,-1.885706,1.2700328,1.9557949,1.1739966,0.9392114,-0.6141176,0.036352634,1.1627672,-1.9635803,-1.0595638,0.6708406,-3.4051046,-1.6786517,-1.0695999,0.5327942,-0.53012925,1.8051682,-4.168673,2.5844922,-3.219085,2.0149224,0.056955922,0.9066485,-4.4430118,-3.6748443,2.3326552,3.8023279,0.43505982,2.4881823,0.5020042,0.84738845,-1.570852,0.5205814,2.8869405,-0.16426273,-0.27585754,-2.3904014,9.18419
19.925583,1.0782131,-0.9139328,-5.978657,8.03889,1.8519222,-4.771726,-12.99652,11.712191,-7.185739,2.7731361,3.2546155,6.2515864,2.6165342,0.090798475,-1.867966,5.8521876,-1.6265007,-0.059343584,0.6894649,0.8490679,3.0742896,-0.79495245,-0.7080376,-1.2353559,-3.1417277,2.4455674,-4.499243,-1.3079972,1.3230785,1.4713835,-2.8549757,1.9436193,4.669952,1.5388501,0.8233052,3.0307548,2.146884,4.8398595,2.500855,2.7011456,1.5838407,-2.7867498,-2.2805047,2.4948344,-0.0067827627,0.27893928,1.7611482,1.1703398,2.7914479,0.10255148,7.8997183
16.542923,6.248714,-4.3245425,-5.1458406,5.940226,1.5748365,-4.3913193,-13.424968,12.046756,-5.208687,4.6366405,5.209366,3.2746027,0.11065412,-3.219619,2.4248939,-2.2221615,-2.6395292,6.394923,3.3611097,3.1515493,2.0522602,2.8563077,-1.73387,-4.136446,-6.078388,2.765364,-2.4673321,2.1185973,4.729653,2.6098201,1.8880093,3.710748,2.431433,0.24403448,-2.2075346,1.782029,-1.4117473,-3.227917,6.03892,2.6894536,1.182959,-8.571709,0.3981346,0.9500643,-2.376113,3.5208843,0.7768954,-3.636897,0.79598445,0.87200594,8.011603
17.059454,0.60169864,-0.26195675,-6.114754,7.9494915,1.3455416,-5.4624634,-14.131336,10.64699,-6.7215257,2.5401278,3.1009326,4.457333,-0.23675068,-1.032325,1.313993,6.5394964,0.8089658,2.9061916,1.6640314,0.4801841,1.0554143,-2.324612,-3.4226856,-4.097449,-2.5160952,1.1447872,1.1197469,3.3817623,-0.8130729,3.9307895,-2.094533,3.361884,-3.061077,-1.0731386,2.054269,3.9090488,-1.835736,-1.4893264,3.4699671,0.7231373,0.66140753,-1.0638765,2.7468913,0.099211015,-4.823513,-0.101817764,-0.6300722,-2.5909152,-0.7320877,0.6048658,7.838462
17.15513,-0.27227914,4.8004794,0.2736266,1.1556759,0.287501,-7.506405,-12.002687,13.270851,-6.1927514,1.9018021,1.8169934,8.068498,5.2028923,-5.475795,1.818751,3.7031434,4.2805095,1.2231827,0.69567263,-1.3348475,3.5338295,-0.22627363,-0.9829451,-2.2416785,-4.750507,-2.3822074,-4.6919756,-1.3846127,0.8407098,-4.000375,9.806199,2.0227318,0.6718761,2.3861036,2.1542633,0.7904953,3.770747,12.394112,-7.6578903,-5.199034,-0.4693624,-0.16092157,-7.573835,1.2042327,-2.4965024,0.11943872,1.3329815,2.489361,0.8819116,-1.2574211,8.177689
13.524577,-8.392737,8.902798,-5.333455,7.4734106,2.1671705,-2.996596,-11.666302,8.147217,-1.1471423,0.41350752,1.8840481,5.411873,-0.1914804,-0.5414333,0.7883163,5.2795653,-2.247963,3.7067585,0.29383042,-1.7395549,1.9426888,-0.58294487,-1.3056021,2.8563623,-3.3620384,1.6777835,-1.1184795,1.2071536,1.1998093,1.6343694,-2.462832,4.7955933,-0.0073904414,3.8976321,1.5345412,-1.6113418,-4.7288537,-6.812493,6.8752913,4.1475115,-4.9657917,-2.5777733,3.1590865,-3.104712,-2.7506588,-3.763946,-1.9968323,-3.6504922,2.782344,-5.9319577,6.9632983
24.38789,3.1089277,-4.9654045,-6.2423077,6.476264,1.413256,-2.0039053,-12.904826,7.4193993,-8.738204,3.0467427,-0.106298156,-6.148077,0.5835888,0.21565254,10.683999,2.9250069,4.7438574,1.4741826,-0.087749705,-1.3144715,2.4432366,-1.6974701,-2.7894099,-1.5763249,0.28549325,-3.4774954,-1.3360045,2.8532214,-3.0803154,-0.78570545,-1.9658738,1.456187,-4.0386057,1.8190168,-3.3992972,-1.2876282,-5.5034766,0.75011307,6.871467,1.9867504,2.340859,3.6817226,-1.154599,0.44681334,0.54781777,0.7963055,0.7792907,1.4966711,-2.5093508,-2.9517448,9.299899
28.672527,2.5818937,-6.0604553,-7.3678174,5.7278895,1.1314627,3.7076669,-7.820227,2.4173582,-0.4628968,1.3450892,0.5234396,-1.3210274,3.6298056,-0.17281647,6.4254947,4.979344,5.439166,1.6287664,1.6664534,-1.3033686,0.17869356,-1.0680248,-1.1713555,2.1248567,-2.1832983,-4.832551,-2.7434838,1.2334361,-8.298733,-0.5716703,0.32639664,1.8090968,-2.5255923,3.573578,0.17351413,-1.0797366,-2.6765797,-0.6262769,4.735679,0.5319697,0.713297,2.4346502,3.3305552,-0.12942706,-1.1598891,1.8302598,-0.5478946,4.5106263,-0.9697693,-2.58831,8.883281
15.289852,-11.42129,15.055002,-7.592885,9.7743435,2.325055,-2.8806486,-9.085785,9.587063,-4.145925,1.214767,1.4559814,11.710242,-6.8466816,2.2500072,-4.649608,0.76597184,-2.8313909,0.9436778,-0.5344939,-1.5996989,5.26042,-0.24457736,1.1608405,1.1195362,-2.7129672,-0.80053276,1.2485902,2.320238,-1.2979304,-1.4287816,1.0956671,2.0415099,-1.9089174,1.3627524,-0.50741845,0.7671534,0.7793099,-3.7271225,1.928127,0.77293783,-0.9631532,-1.4827434,-1.8114593,0.6799407,-0.75288117,1.186122,-0.5098618,-1.6096224,-0.8880973,-5.382826,7.092439
25.339808,-0.58299935,-1.1920202,-10.017566,10.478145,1.2077516,-2.0704691,-7.529632,5.108103,0.4643575,0.44681254,1.5171442,-2.8165956,-2.37388,-0.5203987,0.9964444,-7.2676477,-5.7654934,1.7244009,1.8796434,1.9847537,-1.0549543,0.8603745,1.5656656,-0.6613624,-0.046948753,4.5691466,-0.61958027,-1.4530917,1.1281031,3.20739,-0.5892194,0.049855404,-5.064761,-1.453397,5.584994,0.46555078,0.31377846,0.29295537,0.84021735,-3.1942494,-4.4499335,6.7753882,-6.5500674,0.5134865,-0.7624312,-1.6087401,0.73863184,-4.906841,1.1840388,-3.8216586,9.773502
24.9726,-1.7161306,-0.41564494,-7.878795,9.632713,1.4159788,-1.2126136,-10.507253,6.99358,-5.2308273,2.9411628,0.7080476,-2.3138788,-1.4082085,-0.06436428,3.049037,-4.1031284,-1.7131196,-0.8288017,0.62289864,1.1830863,-0.13341543,0.7330241,-0.86761075,-3.5421026,0.2955534,2.91945,-6.4202495,-2.7134807,1.9624585,-2.592295,4.080504,2.5021362,2.3796844,-0.57749766,2.8385105,1.7979621,5.2322664,9.509881,-2.575856,-0.6112649,-5.497727,-0.7090651,2.233177,1.3855599,1.4378469,-5.0169926,-0.43127674,0.25477606,4.2106066,-2.8378897,8.598314
22.429668,-5.5845337,4.4823685,-10.543867,9.998737,0.9128626,-1.044136,-3.9062681,2.9547896,7.289105,-3.1520286,0.52437514,-1.9870905,-3.390015,-2.53935,6.541273,-9.989299,-1.1202078,4.074572,2.4581628,4.1540666,-3.5523577,1.5551615,-1.1074455,0.5290926,-2.1784062,1.0508422,-4.9472055,0.85278964,0.024006631,-1.7482712,1.4580406,1.6018133,1.2374152,-3.654385,-0.12646975,1.2586867,0.23558608,0.8521249,2.1271043,-1.4104042,1.1297828,0.17017712,2.8074322,-0.09172877,2.0566318,-2.186568,0.8772084,-2.6402738,0.9741001,-4.6922116,8.921518
20.223469,-8.964971,7.7909517,-10.267486,12.331486,1.8240986,-2.8703964,-7.3236103,3.933181,2.2139437,-0.13955,1.1561315,-7.829819,-1.3856273,-2.380123,10.108471,-4.0756607,1.0705655,3.5659704,2.8666227,0.43667474,1.3094659,-3.9821076,-2.1854675,1.3739235,-2.5665054,-1.4173884,-0.68159115,1.8877915,-0.6053117,2.923125,-0.18623345,2.1384432,-3.756969,1.5675015,-1.4288297,-0.6764933,-4.064078,-3.210078,1.2605164,-2.02851,0.20475961,2.3452406,0.99130154,1.8429556,-0.4794794,-1.6016029,-1.6861415,-1.1011139,0.5466248,-5.818928,8.37193
24.278362,-9.080952,8.763158,-9.028963,9.325356,2.0633876,0.48005185,-7.4938726,3.44418,-5.143153,2.3937652,0.98941636,7.7434516,-4.6011786,3.9530163,-0.46048096,1.4115199,-0.8947344,-0.49572122,-0.32292056,-1.0793314,5.196743,-0.009366626,2.5581698,2.1053715,1.63352,-0.5725409,0.951468,1.8018154,-2.4416862,1.6584617,-1.659711,1.8248774,-2.088018,0.2967167,0.48066583,-1.8022605,-2.122935,-3.0714633,0.8288862,1.6238598,-0.034031883,0.13912106,-0.5200951,-1.4071622,1.2320131,1.5081091,-2.2655241,0.9480538,-0.67859197,-4.8138566,7.1711073
15.228481,-4.4221344,13.335033,-6.135152,5.4654207,-2.6825132,3.7035053,-4.583537,3.0558858,3.923321,18.006626,0.04068366,-4.1769075,4.480203,0.8884085,4.3160086,2.9905057,0.575458,-1.9897953,0.90432703,-2.941913,1.1161559,-0.9288894,-0.81044495,-1.4399432,-2.5691175,-3.634451,-8.715612,-0.21846609,6.9140763,-3.4315615,-2.268416,-1.6485701,6.5029507,-0.7437319,1.4114802,3.6497052,1.9817896,4.02743,-3.8175573,-1.9354966,-3.2015772,-1.7724034,4.093242,1.1148033,3.9376929,2.6627924,-6.7939515,2.050102,0.8381628,-2.8323505,7.4548416
18.160093,-3.6643188,6.4265265,-4.6706758,6.0503993,0.64510226,1.3475413,-1.2690563,5.0628343,9.503217,-4.3271623,0.82610255,7.8813167,1.5593646,1.5183626,-4.218764,12.860369,2.3363044,6.7988195,-0.28882626,0.76103705,-0.78299326,2.2636123,0.116638504,2.6578813,-0.6164164,2.6371028,0.14578858,0.5779691,1.6441721,-1.8980814,-2.8909109,-0.42481354,4.9935594,-0.75875926,-0.016795615,0.15877281,-2.7350764,-1.6619713,2.6662896,1.0537152,1.0730871,-3.4900622,3.5580733,2.636404,-2.1534595,0.8714802,-3.6528687,-5.3028717,1.7915403,-3.8698192,6.5319853
24.172134,4.2691817,-3.4268405,-3.3941758,2.520759,1.0920128,-1.9470199,-11.086589,9.5748415,-10.198642,4.6893764,2.0671315,11.10166,2.294878,-1.5215843,-2.606561,14.302496,1.7175537,4.349702,1.4942504,1.8747458,-0.47491324,-1.4366261,-5.2536426,-3.141201,-0.9279825,0.90156543,-3.678362,-1.5441217,-0.29240298,4.2920985,-4.967828,1.4057393,0.57421273,1.4731467,-1.7046287,-0.63067144,-2.5023081,-3.0594184,7.7423654,3.3683312,3.4602232,-0.57465833,0.5896779,-0.4751103,2.0904803,0.27549264,-0.36920205,3.4600048,0.968559,0.080274664,8.244721
20.98147,8.547849,-6.6400404,-1.059995,2.8063924,0.46636325,-5.364203,-12.353853,13.945469,-7.01644,1.9137869,2.7430162,8.165464,4.9258184,-3.117746,-5.3068295,14.575771,2.7929103,3.483038,-0.10586458,-0.54116035,0.77186304,-2.0945542,-3.9549706,-2.2478309,-1.0625364,4.697263,-2.6547525,-1.8913999,6.3749313,3.6004207,-2.7309515,-2.5321393,1.6533382,2.8216226,-0.15824465,-1.5912853,-3.1767504,-1.2301319,6.1854463,-1.4475665,-0.40469074,-0.68602353,4.853263,-1.6123862,-0.60614604,-1.6987283,2.2561214,0.38897905,2.4926333,0.048488464,8.159216
21.064064,1.8590759,-2.8317618,-8.822475,8.6964855,1.4814978,-4.5584574,-13.885652,10.524326,-8.414364,3.0804112,1.524411,-3.9017835,-5.9142976,-2.9834325,0.93720084,-10.027308,-2.8808274,2.3937478,2.5121284,4.367638,-1.7198855,-0.3412595,1.1630161,-4.3192816,-1.9020354,2.8048518,-1.8761683,-2.2013633,0.4615648,2.3156066,0.89164203,-0.082972,-1.7124718,-4.19025,2.3348439,-0.9750291,0.725104,2.321444,-3.2933476,-0.05295669,-0.09767357,-0.87981784,-1.7317644,2.1988175,-2.2318738,0.65819585,1.0954783,0.14160709,-2.895126,-3.7581003,9.367758
24.765217,12.097359,-10.79096,-7.2113085,5.818374,0.82792306,-6.2504535,-11.448126,9.148774,-4.0302925,3.0111115,1.9198216,-1.2008214,-6.043078,-4.7953916,4.9158363,-12.153858,-3.1026733,1.1014904,4.3040333,6.170918,-2.2088661,-0.0776938,-1.3742415,-2.4656773,-3.9538975,-0.79701644,-2.5506613,-0.46642396,-2.2906706,2.2357974,0.19653296,-0.61719453,1.8142476,-4.4167213,-2.1144047,-0.8394124,2.267878,5.2806907,0.823041,3.1057274,0.4184374,-2.0757618,3.1864712,0.5154631,2.6027222,2.5695126,0.41134426,-2.0871298,-1.2767632,0.6944381,8.524887
22.383661,1.4310536,-1.7213464,-5.927414,6.0264015,1.8725731,-1.6773518,-14.988566,10.638191,-10.651134,6.5644755,2.3029764,3.4719417,-0.71710604,-2.0252025,2.7818863,-0.892484,-0.40150034,-0.45730993,0.6438826,0.27039054,1.7024508,-1.6086618,-2.6002429,-4.360037,-3.6620524,1.03772,-4.962247,-0.6400681,4.1235523,-0.95654166,3.328133,0.477414,4.6734805,-5.7812543,0.96973914,1.9116098,2.499357,5.888694,0.97103655,2.3406408,0.6830426,-3.8579915,5.846702,-1.6026706,5.6611476,-0.44136685,-2.5622714,-2.7562063,-2.1062818,-0.093746364,8.123076
11.884767,1.5922074,-1.1949596,-5.291469,7.800466,1.489238,-8.144198,-19.191492,15.413847,-13.661163,7.479565,3.055299,2.1594403,-6.0130944,-2.3625052,0.82893467,-3.3433294,-1.1884643,0.33501485,2.6574264,2.0679097,0.42428106,-1.0934795,0.71727085,-3.93065,-2.5198014,3.4168441,-0.11695798,0.41449964,4.0036745,6.310672,-2.3711002,-0.015294787,2.8082185,-4.9090424,1.3957621,2.085984,-3.4519928,-4.3002577,2.771901,3.33967,0.76541203,0.2894831,3.2501354,-1.4307599,1.5413674,-0.59462297,-0.11977812,-0.95697856,3.2637687,0.9939491,7.8329544
15.737822,7.087102,-4.630245,-5.498203,6.2853546,1.7802022,-10.099703,-13.700217,14.461765,-6.803607,2.7531998,4.334232,4.2835035,-1.2424513,-1.6336285,-6.1296315,0.48788342,-3.1138685,0.12972952,2.2918696,2.0067503,3.1814797,-1.6648254,0.38052392,-1.7753985,-3.2151418,2.6804345,-1.6773466,0.07671777,0.11644123,9.030299,-2.7898242,3.933275,0.85259306,-0.7888571,2.9829144,2.932797,1.9795836,0.4349278,6.3852305,-0.8446099,-0.6262866,-3.1563928,-1.9169921,0.76576215,0.056207117,-0.12950921,0.887921,-4.038289,-2.5445888,1.0163764,7.869562
