,genes,mean,std
10711,Tmem217,0.005102337348877689,0.06709207428105855
10712,Tbc1d22b,0.03334432388601605,0.142119673711231
10713,0610038L08Rik,0.0025845714595274204,0.05317997242798989
10714,Rnf8,0.13129746404642273,0.27389778032995943
10715,Cmtr1,0.17603155624449948,0.3183444669485426
10716,Ccdc167,0.19132121310952102,0.36442499389398003
10717,Zfand3,0.28497803542955147,0.4036025367262426
10718,Btbd9,0.3844476652472666,0.49789817938571357
10719,Gm6402,1.4441415772114736,0.8308476933951932
10720,1700097N02Rik,0.006757413924434618,0.09308322145067005
10721,Dnah8,0.010885849059520664,0.09012243338294412
10722,Glp1r,0.0009463617190743445,0.021599182232975894
10723,Umodl1,0.0033288971903716862,0.041496295527952184
10724,Abcg1,0.24963733284624168,0.37585688619707414
10725,Tmprss3,0.0006934397728391575,0.01919650658725818
10726,Ubash3a,0.0003496729097826509,0.011147752613978932
10727,Slc37a1,0.020507922882644983,0.11708986610366848
10728,Pde9a,0.07007836502621852,0.2102875513242114
10729,Wdr4,0.07237613007252704,0.23995625215474578
10730,Pknox1,0.07749601704209498,0.2310204634192255
10731,U2af1,0.28075925450455924,0.44472086292075885
10732,Cryaa,0.00159438596588998,0.026864623632876304
10733,Hsf2bp,0.003649644417294647,0.060707425267742504
10734,Rrp1b,0.09211537796824229,0.2651534655547315
10735,Pdxk-ps,0.00354899548353649,0.0550906575310267
10736,Brd4,0.6376433005200052,0.6459620608711759
10737,Gm4432,0.0023758364298974415,0.03845511038608322
10738,Akap8,0.3612451963734111,0.5081645388217335
10739,Wiz,0.056907328541782654,0.21261507254730083
10740,Rasal3,0.004767094217798674,0.07719396658919422
10741,A530088E08Rik,0.0026870410969967455,0.04796787941286912
10742,Pglyrp2,0.00020518506227832863,0.007994447832090464
10743,Cyp4f39,0.0002934273884022692,0.01223679966811631
10744,Cyp4f17,0.011155153481218462,0.09971680271312126
10745,Cyp4f16,0.042245613259206,0.18761245430586215
10746,Gm9705,0.001945961543208549,0.040301822764801806
10747,Cyp4f40,0.0009325974941650365,0.02567094015443042
10748,Cyp4f15,0.04161360172582744,0.22244994405142726
10749,Zfp871,0.5324782363338995,0.5783072671580555
10750,Zfp799,0.10395394437721683,0.27903254852030224
10751,Zfp870,0.03408713490514707,0.16414772773785938
10752,Cyp4f13,0.03654679881157772,0.1877904529056054
10753,Cyp4f41-ps,0.0033894316725643623,0.058710717391223764
10754,Zfp472,0.03504259990475539,0.15557119442431427
10755,Zfp952,0.14417483650408253,0.2942488354339089
10756,Zfp763,0.1309288953782715,0.3068429488776851
10757,4921501E09Rik,0.0012312259729610703,0.04007796691971861
10758,Zfp563,0.07645962676172843,0.21980218049560876
10759,Morc2b,0.016567872779539937,0.11248094683797531
10760,Olfr55,0.0005425947279779368,0.021029326634407364
10761,Gm4461,0.0004974889477556834,0.01940812409322724
10762,Zfp955a,0.21547905280070376,0.3765914794480263
10763,Zfp955b,0.22379674057595544,0.35922836818111414
10764,Zfp81,0.05399505617515418,0.2161864012919067
10765,Zfp101,0.09475636929025666,0.27397917358783413
10766,Actl9,0.0009926052934516488,0.022145417495280165
10767,Adamts10,0.05740190832170591,0.20933156913443293
10768,Myo1f,0.014722937960394608,0.12400180884883923
10769,Zfp414,0.16653309626607055,0.30245485683667483
10770,Pram1,0.0008683109938007425,0.020157843720009946
10771,Hnrnpm,0.49630219054202274,0.5468790551471486
10772,Mar-02,0.20397034637543207,0.40025904203747015
10773,Rab11b,0.7327564212625316,0.6184569091917782
10774,Kank3,0.12959241442593084,0.3362479708352056
10775,Ndufa7,1.2852898054333177,0.6615189225293246
10776,Cd320,0.13004420825129936,0.29219036411590354
10777,Kifc1,0.0020461530980968633,0.03965702145079519
10778,BC033916,0.001888730125300301,0.03344150328929045
10779,BC051226,0.026221522113646128,0.14383888870018186
10780,Daxx,0.07636874484242298,0.21186928111618034
10781,Zbtb22,0.07973571059211915,0.2165888767928447
10782,Tapbp,0.14624264154477842,0.32178785441456115
10783,Rgl2,0.1567038666190403,0.3315633452512793
10784,H2-Ke2,0.44676595078827736,0.5372563196254121
10785,Wdr46,0.04068755375069509,0.16177035039521848
10786,B3galt4,0.009753587638677258,0.08444577793535298
10787,Rps18,1.6013987566240615,0.8009658380158377
10788,Vps52,0.17005186906571,0.31301087840744546
10789,AA388235,0.001244729400276146,0.03408184640487819
10790,Ring1,0.0479709894903091,0.1773828004075585
10791,H2-Ke6,0.12404505722038758,0.30588595505727834
10792,Slc39a7,0.6093148127322189,0.579071948025149
10793,Rxrb,0.18480558671590294,0.3234150557531416
10794,Col11a2,0.057054126639532764,0.21183090837054067
10795,BC051537,0.0006659971943710885,0.01674633071058769
10796,Brd2,0.6816019786872007,0.6627989911466939
10797,H2-DMa,0.1554314371254202,0.32066094266740125
10798,H2-DMb2,0.0023994031642717052,0.04861044729832132
10799,H2-DMb1,0.012268836193790848,0.10798557304901418
10800,Tap1,0.015654089154300596,0.11454960862191946
10801,Psmb8,0.014817713263030854,0.12083590403311585
10802,Tap2,0.03975411450208324,0.19461239102960762
10803,H2-Ob,0.004149465037264959,0.06540113768040626
10804,H2-Eb1,0.002522822733528404,0.0407206014322878
10805,H2-Eb2,0.0015017687679328856,0.03212753171064378
10806,H2-Ea-ps,0.0005770032794622336,0.024866773572711817
10807,Btnl2,0.000853613857024918,0.02524251499720798
10808,BC051142,0.02649079405527543,0.13404959524190532
10809,Btnl4,0.0011580232574221695,0.032126561146864026
10810,Btnl5-ps,0.0005697706277279211,0.018227935109204573
10811,Notch4,0.03844102979598942,0.20375527061311224
10812,Gpsm3,0.007177771694846637,0.09005116832974507
10813,Pbx2,0.2388179067466501,0.3631968735044074
10814,Ager,0.00460371863524648,0.06460967713262812
10815,Rnf5,0.4849752690054216,0.5570355401230068
10816,Agpat1,0.3997623003263045,0.44678794600203475
10817,Prrt1,0.06790867802406508,0.21742961749690895
10818,Fkbpl,0.036697188753653284,0.1419085589282588
10819,Atf6b,0.3017831541039979,0.4039712389302728
10820,Tnxb,0.009333026617418312,0.0783740525061872
10821,Cyp21a1,0.0013146872974671858,0.03421318841655843
10822,Stk19,0.2579101871779675,0.3998902839634004
10823,Dxo,0.07339561473014153,0.2090750686367146
10824,Skiv2l,0.29825955315953284,0.4400550592230899
10825,Nelfe,0.09985703220482475,0.2480583286120607
10826,Cfb,0.0025935395733885677,0.05655467639984349
10827,Zbtb12,0.009822798167012892,0.07875447340620606
10828,Ehmt2,0.25652091596864424,0.3770608550090538
10829,Slc44a4,0.0022473002928068953,0.04166223812466899
10830,Neu1,0.30850342641059253,0.406678706456544
10831,Snord52,0.004590086304209196,0.06058143085271791
10832,Hspa1l,0.012405273055474888,0.09183958753786998
10833,Lsm2,0.09316916571877364,0.24234530609313823
10834,Vars,0.1109123863069071,0.25919142671102385
10835,Vwa7,0.0014874120024397051,0.028921449497370137
10836,Sapcd1,0.004881160310818233,0.07395976924331187
10837,Ddah2,0.09336266680783321,0.2782972407528626
10838,Ly6g6d,0.006328099142890207,0.08694206614203166
10839,Abhd16a,0.2992010397442962,0.40799973283349633
10840,Ly6g5b,0.004875724158945575,0.0652740453879387
10841,Gpank1,0.05558376704496076,0.18903582604653946
10842,D17H6S53E,0.046239294550581504,0.1704365484432066
10843,Apom,0.001745989358365635,0.03695825883163893
10844,Bag6,0.2736763128722567,0.3886635680638836
10845,Prrc2a,0.11558284782827793,0.28638071159446454
10846,Ltb,0.00044039650487027034,0.012784061933644534
10847,Lta,0.0043024129756476836,0.061384490108906765
10848,Nfkbil1,0.011651718795002002,0.08774821545959904
10849,Ddx39b,0.357496178948542,0.4531418855577285
10850,H2-Q1,0.0011467848115673477,0.025986670285933784
10851,H2-Q2,0.0067282416360350495,0.07446146322479338
10852,H2-Q4,0.01120333451399589,0.10490823352886207
10853,H2-Q5,0.0032497437345406378,0.05214676546123324
10854,H2-Q6,0.003038312740214851,0.049463548145157216
10855,H2-Q9,0.008825226214880157,0.08115441001542836
10856,H2-Q10,0.017707378202785867,0.1328370270195974
10857,Pou5f1,0.003582967259919584,0.04856815456060414
10858,Cchcr1,0.008367386762790394,0.0781077949854585
10859,Psors1c2,0.0007297910886278962,0.02083867866874596
10860,Cdsn,0.0009082695212023032,0.023465915802017154
10861,2300002M23Rik,0.00035346077999933784,0.013752950253885603
10862,Dpcr1,0.0010202394349007758,0.026145664760472427
10863,Vars2,0.05607444456036198,0.20491564544788024
10864,Gtf2h4,0.05040018285272919,0.1965871539674049
10865,4833427F10Rik,0.0006598297450784438,0.021277578105450667
10866,Flot1,0.2626253980120486,0.3840878724831937
10867,Mdc1,0.04750561006057282,0.18874008879397894
10868,Nrm,0.021288473633878837,0.13909591643319819
10869,Ppp1r18,0.023223697306114108,0.1601703367181333
10870,Dhx16,0.1005738761827672,0.255071737850683
10871,2310061I04Rik,0.18623248736890105,0.35555615553524816
10872,Mrps18b,0.2782329664402913,0.43395627623128624
10873,Ppp1r10,0.14463956916391751,0.3099019505362924
10874,Mir1894,0.001249823028751697,0.030317817831715527
10875,Gm8801,0.16137564563612375,0.3275536090108074
10876,Abcf1,0.9060043757548943,0.642529680870701
10877,Prr3,0.19574512061779192,0.369396588578765
10878,Gnl1,0.27863297830901407,0.38539836240195935
10879,A930015D03Rik,0.3002871453514115,0.4391347790663974
10880,H2-T24,0.01364080217138503,0.11865573841688315
10881,H2-T22,0.00032757513733354464,0.012714634351388275
10882,Gm6034,0.001604579044459465,0.02951312226777226
10883,Gm11127,0.0013063294816136161,0.03702820273419752
10884,H2-T10,0.01092801995563031,0.09631781540426453
10885,2410017I17Rik,0.0005832784882004368,0.022265818456377456
10886,Gm8909,0.0037835183238824474,0.05220341716107121
10887,Gm6623,0.006762689242942163,0.06695311237956456
10888,H2-T3,0.0014177665337548279,0.028368864449245686
10889,Rpp21,0.46133915527093033,0.5303323284640442
10890,Trim39,0.10324792474657049,0.2890015614024697
10891,H2-M10.2,0.002048757885537806,0.04476033505454656
10892,H2-M10.3,0.0007533627520385082,0.025583829707564076
10893,H2-M9,0.00032672103550192126,0.012662512347287517
10894,H2-M1,0.00028731018651940066,0.011304557266681512
10895,H2-M10.6,0.00044696402430732715,0.01770721056576285
10896,Trim26,0.08257110850783235,0.23832478350269176
10897,Trim15,0.0003386988715205137,0.013175779731147516
10898,Trim10,0.0015325622233297186,0.03402037593526441
10899,Trim31,0.0006033794802556221,0.02361818685249517
10900,1700031A10Rik,0.0003580654817889018,0.014166035803749349
10901,Rnf39,0.006006826061178959,0.0632191804046376
10902,Ppp1r11,0.5899264686863355,0.5648060775234817
10903,Znrd1,0.33404302357040505,0.48676496267459435
10904,Znrd1as,0.024151256100310263,0.1313418874671793
10905,2410137M14Rik,0.003461179995100431,0.04566795652031177
10906,Zfp57,0.010857844417186426,0.08928328998371299
10907,Olfr90,0.00039637076874540967,0.016817929413760646
10908,Olfr91,0.0009204159362145549,0.02845133685383699
10909,Olfr93,0.0007331668834718015,0.03173126154092132
10910,Olfr97,0.0003457447157524985,0.013502935099025903
10911,H2-M3,0.02885206385876692,0.15901834334953965
10912,Olfr99,0.0002816763475611682,0.010997646806143069
10913,Olfr109,0.0003031334147080407,0.011975529659494916
10914,H2-M2,0.0026114575329318815,0.044054091714439775
10915,Olfr110,0.0012290363948476097,0.036114176154189805
10916,Olfr113,0.000641783283474838,0.020901105067776416
10917,Olfr114,0.0007011399987136663,0.020603023128611293
10918,Olfr117,0.00036194832273410285,0.01181527999177267
10919,Olfr134,0.0009404959674682871,0.027399386947981868
10920,Gm20408,0.0006908925618982553,0.02276160378348901
10921,Gm20516,0.0005191649256054058,0.02108082934524213
10922,Gm21947,0.00033030659208281864,0.014789640300446445
10923,Gm21946,0.0006501234212453274,0.01814574561076572
10924,Pgk2,0.00037673697892123966,0.012781525430344779
10925,Crisp2,0.00030711263963664433,0.01003122974722995
10926,Rhag,0.0007949496267639262,0.025966102876867896
10927,9130008F23Rik,0.0013716395405088606,0.03388045042087644
10928,Mut,0.256134948823694,0.4030584672395069
10929,Gpr115,0.007313626657508177,0.08313937514553814
10930,Gpr111,0.002794523504926837,0.05178354567533663
10931,Tnfrsf21,0.2490016658026446,0.3878293446985732
10932,E130008D07Rik,0.01463755917628474,0.10429262728713556
10933,Gpr110,0.0009369856902644559,0.03248526694387191
10934,Mep1a,0.0005918081608072493,0.019593779700985213
10935,1700071M16Rik,0.004774753484075359,0.06775261526497617
10936,Tdrd6,0.004183845457538788,0.055543789983975383
10937,Slc25a27,0.15924171386364097,0.3477227323315149
10938,Cyp39a1,0.010164401981477531,0.09266176670299563
10939,Enpp5,0.5167340938144437,0.5142724296573518
10940,Supt3,0.04927566717448528,0.17230617115875219
10941,Cdc5l,0.5587336630670481,0.5728009653471485
10942,Spats1,0.017980936179541905,0.12743535770855952
10943,Aars2,0.050373407176846074,0.17022156378812314
10944,Tcte1,0.006458612735973619,0.06501130202757871
10945,Nfkbie,0.008420182474441021,0.07890391047622645
10946,Slc35b2,0.15104094605874302,0.32508176306184916
10947,Capn11,0.0021997545404164446,0.04462165688988752
10948,Tmem63b,0.6155355790986395,0.5655162556300984
10949,Mrpl14,0.42742057490765356,0.4708950947914655
10950,1600014C23Rik,0.0062834458125014475,0.08984078248763193
10951,Mrps18a,0.4717667917889882,0.49392214928386124
10952,Mad2l1bp,0.07858535800122976,0.2530229058768857
10953,Gtpbp2,0.21586674516292262,0.3525694085270348
10954,Polh,0.0187293570866799,0.12494918257721557
10955,Xpo5,0.07489405991432076,0.21750967715115851
10956,Polr1c,0.2815412939834515,0.4215135838459167
10957,Yipf3,0.2709673506894246,0.381507783717636
10958,Lrrc73,0.16598800196623842,0.29763112013627413
10959,Dlk2,0.16300878977517716,0.31893631490710234
10960,Abcc10,0.038301442590807123,0.17961517744414485
10961,Zfp318,0.38415003145693144,0.4742207173663904
10962,Crip3,0.00899443283255604,0.06713674669549263
10963,Slc22a7,0.002302494203786485,0.052130394635053985
10964,Ttbk1,0.04379698208187662,0.181630475900927
10965,Dnph1,0.027149786399723885,0.13156538371818358
10966,Ptk7,0.01898270872686548,0.12853790728559705
10967,Klc4,0.05824209436799048,0.2333460642544295
10968,Mrpl2,0.30511288535773456,0.4084267918711169
10969,Cul7,0.07796591828746129,0.23559267852805257
10970,Rrp36,0.19814337814310426,0.3842212590254098
10971,Klhdc3,0.4130383183277784,0.48918619995347895
10972,Mea1,0.45276258992970286,0.4778305063445533
10973,Pex6,0.17366378775948096,0.31184739171310166
10974,Gnmt,0.006324979529007897,0.07650961280102608
10975,Cnpy3,0.21230870311748168,0.3830833730417604
10976,Ptcra,0.0022782102797471743,0.03801204155359114
10977,2310039H08Rik,0.06466564223195075,0.20099857821896724
10978,Rpl7l1,0.20064776429221554,0.37354058015702823
10979,Tbcc,0.12541888346291222,0.2614063744602503
10980,Prph2,0.0005857285564632067,0.014865977754045996
10981,Ubr2,0.3769569322739584,0.5168441902488841
10982,Trerf1,0.05159516859173576,0.17762283058774256
10983,Mrps10,0.1641787387368683,0.3053028133607315
10984,Guca1b,0.000667722441392413,0.01691388140067564
10985,Guca1a,0.0025084377822780766,0.046387098447538584
10986,1700001C19Rik,0.0005633157025557786,0.025730238573768802
10987,AI661453,0.004516479829186806,0.06391203874976523
10988,Taf8,0.03632506962227147,0.17258787451032942
10989,Ccnd3,0.07665089663868141,0.24503714079287164
10990,Bysl,0.14469166218044358,0.3029222953916181
10991,Med20,0.1540940446435116,0.31556349055504007
10992,Usp49,0.01756773601950901,0.1097320086498293
10993,Gm14872,0.007010581013366902,0.06367600433093133
10994,Frs3,0.06821282594751399,0.20614537830525237
10995,Tfeb,0.04605459133519507,0.19207039469537743
10996,Mdfi,0.0026517526678951726,0.05957913037392857
10997,Foxp4,0.024526043442045394,0.12459774849293205
10998,1700122O11Rik,0.00030932205290643623,0.012341479436296017
10999,9830107B12Rik,0.0014651234951273177,0.03438071167711035
11000,A530064D06Rik,0.0008337545315556836,0.03062143556067809
11001,Trem1,0.0011909365455640135,0.0345479903754661
11002,Trem3,0.0006333932454098085,0.01866690073734908
11003,Treml4,0.0003122533914848493,0.013295469488117285
11004,Treml2,0.0012579784516288516,0.029823418349164653
11005,B430306N03Rik,0.001177645820547856,0.033279538448885634
11006,Treml1,0.002384094955917206,0.04450408801288864
11007,Nfya,0.05100749987929117,0.1955217617849056
11008,Oard1,0.11490978447351599,0.27847505512341914
11009,Apobec2,0.0023099665038795914,0.05066451049161219
11010,Tspo2,0.0010280377059530298,0.043720313590043004
11011,Unc5cl,0.003040653125021898,0.046624248046125014
11012,Lrfn2,0.05851159825202034,0.1840660511903206
11013,1700008K24Rik,0.0008512174428600242,0.022134442782852384
11014,Mocs1,0.011975333739239443,0.09008205078912772
11015,Kif6,0.03230714899628809,0.15119431751355628
11016,Plcl2,0.23909712018268478,0.3745027899768802
11017,Mir669a-1,0.00033283302073867466,0.012932915282542591
11018,C330011F03Rik,0.0005293085253774227,0.02901557114992627
11019,Kcnh8,0.0014012720838759386,0.02752159226209638
11020,Efhb,0.0034382785814574077,0.0563991614976799
11021,Rab5a,0.5650227197791494,0.5204108224596519
11022,Pp2d1,0.0034364792749211315,0.05960685977467194
11023,Kat2b,0.155876896742378,0.357983339690606
11024,Sgol1,0.002778305904242441,0.05419530070856433
11025,Sult1c2,0.000306998488311958,0.013758880982746666
11026,1700025K24Rik,0.00042049850084619,0.018545802855340188
11027,St6gal2,0.012624376318022336,0.08678557740408918
11028,Vmn2r118,0.0007594536425865033,0.030634623366268515
11029,Pot1b,0.015297365867952738,0.11084190451528952
11030,Emr4,0.0007567270424917415,0.029939401616877116
11031,Zfp119a,0.050544456212770525,0.2036140088116971
11032,Zfp959,0.015181861869904046,0.09289814726805362
11033,Zfp119b,0.01703922531370712,0.1204118246403503
11034,Ebi3,0.03293603434043002,0.15986597496239877
11035,Ccdc94,0.023105720667394743,0.13179006995042605
11036,Shd,0.07027293018215706,0.21896131244169537
11037,Fsd1,0.18197761825634517,0.3136943909487139
11038,Mpnd,0.2614211451441992,0.3741288133073746
11039,Sh3gl1,0.15753826642294294,0.34960905921982616
11040,Chaf1a,0.016837105442600916,0.09589881766180422
11041,Ubxn6,0.3598738999711892,0.46028846182065186
11042,Hdgfrp2,0.215924248500989,0.35027254259798674
11043,Plin4,0.010335343848052318,0.10036804569928162
11044,Plin5,0.006731687225835296,0.07452011492426014
11045,Lrg1,0.0022150035011589825,0.03442469764765198
11046,Tnfaip8l1,0.0694777414723363,0.21196383359061946
11047,D17Wsu104e,0.4714112650485285,0.5328770457130724
11048,Mir7b,0.025226722893222992,0.12323362084837385
11049,Fem1a,0.16113156774476442,0.2995476326210332
11050,Ticam1,0.01995814012707569,0.1408320666454278
11051,Uhrf1,0.0041698701072254915,0.054520080890822054
11052,Kdm4b,0.1882665423158798,0.3320029416640428
11053,Safb2,0.22833754241764048,0.43906210360771225
11054,Safb,0.7034562920720724,0.5535335038531788
11055,2410015M20Rik,0.902762507990672,0.6437110321963002
11056,Rpl36,0.6831884670525343,0.593809121297891
11057,Lonp1,0.3777862051015289,0.49404145130980803
11058,Catsperd,0.003424480165697374,0.05208507753896723
11059,Ranbp3,0.2092835433719162,0.3335158993888066
11060,Vmac,0.04526671212842183,0.2049334062319609
11061,Fut4-ps1,0.0005745257295903667,0.018538905682383026
11062,Dus3l,0.24600686020839235,0.3811953053195474
11063,Prr22,0.005470360188238236,0.05644883061534078
11064,Rfx2,0.010273251681280215,0.09225973767685222
11065,Acsbg2,0.0009563616627266323,0.0237154687263963
11066,1700061G19Rik,0.004044358836434249,0.04586479744780882
11067,Acer1,0.001248203319638422,0.026814058839790125
11068,Clpp,0.5114506182823324,0.5148272950974436
11069,Alkbh7,0.15056672742878538,0.29641058860386527
11070,Pspn,0.00023818304653770714,0.00925365751696587
11071,Gtf2f1,0.38448320859779733,0.4806790868840627
11072,Slc25a41,0.0018479578407750946,0.03210667724070398
11073,Crb3,0.003297118517801091,0.04713084261131439
11074,Cd70,0.0003573759522493588,0.011651928522784861
11075,Tnfsf14,0.0013188404767168144,0.03322017314019858
11076,C3,0.002215284178538648,0.048794625205182594
11077,Gpr108,0.16574797156249824,0.3596639152745313
11078,Trip10,0.022512337476163855,0.13808210672354226
11079,Vav1,0.019082636543597636,0.14517401292331253
11080,Cntnap5c,0.021882306988941454,0.10676710001296555
11081,Nudt12,0.008829149722854627,0.08182247054965608
11082,Fert2,0.07551960926285996,0.22688969450792432
11083,AU016765,0.001774856760577235,0.04348523859445497
11084,Man2a1,0.10227888545855111,0.26514365787455213
11085,Txndc2,0.002830472504239709,0.05117021615073219
11086,Ppp4r1,0.06651185273429915,0.21030007109472643
11087,Ralbp1,0.4466294502854942,0.5422985217452294
11088,Twsg1,0.14146100814747137,0.3367242853523034
11089,Wash,0.08538159574327771,0.2300395421829888
11090,Ddx11,0.00896136776579795,0.08172775413871157
11091,Themis3,0.00028805113870173244,0.01140047223864779
11092,Lama1,0.00785800458091666,0.0866831755432068
11093,Arhgap28,0.005588210467094193,0.07021641488598286
11094,L3mbtl4,0.0019781451504956465,0.030877913787262994
11095,Tmem200c,0.021126278639831478,0.11038131009249513
11096,Epb4.1l3,0.8540808072353957,0.7613500800418994
11097,2410021H03Rik,0.0040960729618040774,0.05775463385222947
11098,Zbtb14,0.09831912510605302,0.246297031404186
11099,C030034I22Rik,0.026957610274313294,0.132774569950871
11100,Lpin2,0.32424582152715736,0.43578914661222584
11101,Smchd1,0.2643592736189457,0.4354851785758172
11102,Spdya,0.009611685829432356,0.08278020986630467
11103,Trmt61b,0.09644091118393643,0.2691306486327192
11104,Wdr43,0.3232301278637967,0.4319196318046506
11105,Snord92,0.0017777207488823255,0.032148567279393386
11106,Snord53_loc2,0.0003966835889959097,0.012939484919851415
11107,Fam179a,0.006272971977211671,0.068461162344993
11108,BC027072,0.00038972028876699743,0.017243442319313008
11109,Ypel5,0.5593519799324518,0.5210114608924137
11110,Lclat1,0.11126883559536418,0.259708456893958
11111,Capn13,0.0007147036554809418,0.023714569141716192
11112,Ehd3,0.3446878439723553,0.43609826569521715
11113,Memo1,0.18218686315362742,0.36799529725410024
11114,Dpy30,0.5406521405683777,0.5519162932846404
11115,Spast,0.2596345779701398,0.3888796427372271
11116,Slc30a6,0.13672257046929612,0.2978102537362846
11117,Yipf4,0.2810908477833981,0.4040783961568085
11118,Birc6,0.6201631705743104,0.5649279349875647
11119,Ttc27,0.10175491523326137,0.23403471258896658
11120,Ltbp1,0.05647828649363779,0.24413718938514187
11121,Gm4710,0.00032901363245857733,0.013138862008687078
11122,Fez2,0.15950183105746443,0.35868029112888333
11123,Heatr5b,0.20450714089211924,0.3761149807595438
11124,Gpatch11,0.43295410245210675,0.47845530760127797
11125,Gm6548,0.24813067620486864,0.429313041160215
11126,Sult6b1,0.0006558802828019153,0.019513365236545375
11127,1110001A16Rik,0.1794008968475456,0.333700762750938
11128,Cebpz,0.4739463251908488,0.5147586155507223
11129,Ndufaf7,0.2906653445542553,0.404246685232067
11130,4930429F11Rik,0.0007727221720627263,0.02558847934731704
11131,Gm10494,0.0009859120935052882,0.024856809989524945
11132,Rmdn2,0.02670249084069606,0.145091387093029
11133,Atl2,0.28507943582812484,0.4763021677515478
11134,Galm,0.028021143111532025,0.1371971098852932
11135,Srsf7,0.9050173463619092,0.6792936363076829
11136,Ttc39d,0.0004409169992075585,0.017095996562208705
11137,Gemin6,0.06653288190753606,0.20418926664481304
11138,Morn2,0.09778592131300497,0.26038754303963957
11139,Arhgef33,0.0037358232821878695,0.05093786754053144
11140,Gm10190,0.00828601586045124,0.06877966120177666
11141,Sos1,0.25689217275668697,0.44023164887664956
11142,Thumpd2,0.03594027235980042,0.17989203942247586
11143,Gm19689,0.0005079256119624946,0.017944843154087082
11144,Pkdcc,0.014268288070865954,0.09611095685423579
11145,Eml4,0.17192922879673678,0.3233293251346254
11146,Cox7a2l,1.1000526791156429,0.6889256778664219
11147,Kcng3,0.0009081268667579689,0.02455387669981506
11148,Mta3,0.07799428779253745,0.22926589950724788
11149,Haao,0.0006811873289987371,0.019833010445071592
11150,4933433H22Rik,0.0008172722307100471,0.020879375645772656
11151,Thada,0.06980640769699052,0.24617953663997916
11152,Plekhh2,0.05658430786874647,0.21133939619082046
11153,Dync2li1,0.17236453145494476,0.3198685472360381
11154,Abcg5,0.00047189040906020686,0.018425571800646648
11155,Abcg8,0.0011437762398489699,0.028258378225498218
11156,1110020A21Rik,0.04368484373794816,0.2003924660196376
11157,Ppm1b,0.48842415643016035,0.49685228516499746
11158,Slc3a1,0.011176949337794262,0.08103462405635406
11159,Prepl,0.29686522695565976,0.428510798561679
11160,Camkmt,0.055219455750135336,0.1813755986408055
11161,Six3os1,0.004315017716658492,0.06476353014631714
11162,Six3,0.004626014679918273,0.0640583878130256
11163,Srbd1,0.08394625130389971,0.26266181422749213
11164,2010106C02Rik,0.0008870200587191716,0.02261335309108988
11165,Rhoq,0.1933589158310073,0.36115435749396246
11166,Pigf,0.19792437084304315,0.3647741774994749
11167,Cript,0.6599327976116524,0.5684871967211895
11168,Socs5,0.29340431304422276,0.4173467617812159
11169,C330024C12Rik,0.0005877377982940928,0.02654907252668176
11170,Mcfd2,0.3893346414193139,0.5005060248358234
11171,4833418N02Rik,0.004099852501255105,0.06548357037705554
11172,Ttc7,0.03253216197010681,0.15088307575838913
11173,1700011E24Rik,0.002285840571819248,0.03375659981443498
11174,Epcam,0.003895636272311409,0.0521794763122034
11175,Msh2,0.18382376644159118,0.32225689956403786
11176,Kcnk12,0.01677082909422984,0.09801928145160652
11177,Msh6,0.07501258974563262,0.21653442991682653
11178,Foxn2,0.10430985871646646,0.27777448772471175
11179,Ppp1r21,0.25751164223806633,0.37705211004144645
11180,Ston1,0.002420098511827567,0.041660382159742236
11181,Gtf2a1l,0.0018774411047556238,0.032198765376688504
11182,Lhcgr,0.0010608615573749764,0.03147433091394078
11183,Fshr,0.0005056985503623569,0.01410426644566909
11184,4930480K15Rik,0.004785162428651197,0.053608017708149325
11185,Mettl4,0.0342976291495036,0.16930887879511425
11186,2700099C18Rik,0.007915836795792603,0.07836339842873746
11187,Gm1976,0.14765382663481644,0.32214478477183917
11188,Gm20939,0.017160238367745564,0.10780890945726368
11189,Gm6225,0.004131978789899194,0.05441732178285451
11190,Cul2,0.2763922350626817,0.39101841843092583
11191,Bambi,0.02848856003332059,0.1566902895648494
11192,4833419F23Rik,0.0012961426659947426,0.03011663175999041
11193,Mtpap,0.18336540911340476,0.32645218967351025
11194,Svil,0.028339314773158108,0.16104322989467715
11195,Zfp438,0.039792003121828276,0.1985635427322451
11196,Gm10125,0.0061162989171293135,0.07701194972827602
11197,Zeb1,0.13801671444576313,0.329929743533417
11198,Epc1,0.23800217954073094,0.44633059388695806
11199,Mir1893,0.004113733535400048,0.049337082307577704
11200,4921524L21Rik,0.00045459872474289576,0.018990105600667218
11201,Rab18,0.785436429596582,0.5602984536022048
11202,Mpp7,0.03222602677226265,0.16546065718778732
11203,Wac,0.7475875194923651,0.5626576940744409
11204,Fzd8,0.02453742923831781,0.1432856556598022
11205,Gjd4,0.0011103610329937419,0.027456732926056406
11206,Cetn1,0.0013275465929567716,0.0252315913593988
11207,Thoc1,0.37773256601886623,0.44147398000472887
11208,Rock1,0.553063721392,0.6484218410828134
11209,Greb1l,0.042077798935617264,0.16424766120281206
11210,Esco1,0.1843159332400352,0.3763856951759136
11211,Snrpd1,0.5613876699459136,0.5244361917526263
11212,4930563E18Rik,0.001129751524790353,0.033897601992279
11213,Mib1,0.06125093936523463,0.20018437414363116
11214,Mir1b,0.0023519275291588857,0.04832416699961252
11215,Gata6,0.0025868902240140665,0.04901041502478792
11216,Rbbp8,0.03234568257597639,0.16225937498491805
11217,Gm6277,0.007327004776223131,0.07947448909564028
